"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test","SYMBOL"
"Nectin32",0.0933246626130906,7.54846282035052,1.45586617711339,0.146080226277401,0.640250222513013,-4.93530659936943,"P150","MUT cells from HET vs WT cells from WT","Nectin32"
"Rtca2",0.0933140184318324,7.67117672677924,1.3049430938125,0.19253447736207,0.682616756567115,-5.03439144185466,"P150","MUT cells from HET vs WT cells from WT","Rtca2"
"Atp5g12",0.0933093302112784,7.98912627757358,0.996632577757685,0.319442633574379,0.780802095259313,-5.17771460616115,"P150","MUT cells from HET vs WT cells from WT","Atp5g12"
"Micu32",-0.0932941626159529,8.25574432286981,-0.995090711804572,0.320191118273626,0.780855188241227,-5.10203485761039,"P150","MUT cells from HET vs WT cells from WT","Micu32"
"Tbc1d92",0.0932834358152022,7.82656883389621,1.1567371972316,0.247952349364542,0.728629715698203,-5.09993250207303,"P150","MUT cells from HET vs WT cells from WT","Tbc1d92"
"Gabpa2",-0.0932624495454437,7.523657615211,-1.47253989900434,0.141527391677191,0.637949845433375,-4.92919819616142,"P150","MUT cells from HET vs WT cells from WT","Gabpa2"
"Ddi22",-0.0932422485526665,7.71542447471151,-1.29111671550979,0.197281689965313,0.682895169757654,-5.01008411927537,"P150","MUT cells from HET vs WT cells from WT","Ddi22"
"Smim142",-0.0932398100742429,8.31741607138656,-0.96541196761203,0.334822323322534,0.784777320247245,-5.11648343634268,"P150","MUT cells from HET vs WT cells from WT","Smim142"
"C530008M17Rik2",-0.0932363815093851,7.71637104206205,-1.19205315106936,0.233826599197833,0.715172774529036,-5.11998960905141,"P150","MUT cells from HET vs WT cells from WT","C530008M17Rik2"
"Myo9a2",-0.0931965337008887,8.5741139115343,-0.975129011366252,0.329985090166009,0.783309054665636,-5.08195967723117,"P150","MUT cells from HET vs WT cells from WT","Myo9a2"
"Med12",0.0931930685956281,7.70640909585706,1.14588260599809,0.252411951793797,0.729954746713719,-5.18365957440675,"P150","MUT cells from HET vs WT cells from WT","Med12"
"Tspyl22",0.0931838038542718,8.23963506165403,0.996038637583137,0.319730820298868,0.780855188241227,-5.10577153538575,"P150","MUT cells from HET vs WT cells from WT","Tspyl22"
"Mrpl512",-0.0931778190724426,7.57831505236888,-1.38720903788331,0.166018712873965,0.661004660911154,-4.99414103973643,"P150","MUT cells from HET vs WT cells from WT","Mrpl512"
"Prpf38b2",0.0931732627589117,7.94720952179848,1.02724837701313,0.304818426998012,0.769175555930447,-5.1618128563436,"P150","MUT cells from HET vs WT cells from WT","Prpf38b2"
"Gda2",0.0931675484785668,8.74726147504751,0.972560267695552,0.331259398979916,0.783309054665636,-5.07510153096161,"P150","MUT cells from HET vs WT cells from WT","Gda2"
"Zmat22",0.0931334100561116,7.94875048689375,1.03372974258033,0.30178057165974,0.766597078420824,-5.15897548440764,"P150","MUT cells from HET vs WT cells from WT","Zmat22"
"Tusc22",-0.0931320041691421,7.59784695477905,-1.38677391997416,0.166151315584752,0.661004660911154,-4.98081040967426,"P150","MUT cells from HET vs WT cells from WT","Tusc22"
"Vmp12",-0.093128671901332,7.76833226529897,-1.1832379566642,0.2372977516716,0.718734829339317,-5.0944697406934,"P150","MUT cells from HET vs WT cells from WT","Vmp12"
"Gnpda12",-0.0931075513698119,7.51949647883323,-1.52437335484934,0.128070891194909,0.630793171366674,-4.86053948131601,"P150","MUT cells from HET vs WT cells from WT","Gnpda12"
"Rapgefl12",-0.0930949971953758,7.89466046816537,-1.1680785723487,0.243352150675171,0.725088529115213,-5.04770966130676,"P150","MUT cells from HET vs WT cells from WT","Rapgefl12"
"Fbxo442",0.0930902032350156,7.7618848951591,1.27643378765303,0.202416491709688,0.687888360260133,-5.00799666435097,"P150","MUT cells from HET vs WT cells from WT","Fbxo442"
"Dach12",0.09307824244868,7.43418030896739,1.64214143874338,0.101212507961399,0.602727093361732,-4.75791384877588,"P150","MUT cells from HET vs WT cells from WT","Dach12"
"Wasl2",0.0930098877435732,8.65443906014253,0.925439175709337,0.355200317427862,0.800996033119456,-5.11605655841224,"P150","MUT cells from HET vs WT cells from WT","Wasl2"
"Rps210",0.093004954653475,9.12580180764047,1.01390217646245,0.311137789557943,0.773665098245694,-5.03435402693655,"P150","MUT cells from HET vs WT cells from WT","Rps210"
"Anln2",-0.0929915114981767,7.33521291021207,-2.27793636411081,0.0231670457388089,0.412065587140018,-3.65773025372584,"P150","MUT cells from HET vs WT cells from WT","Anln2"
"Banf12",-0.0929859141301108,7.5893083736,-1.32626853380381,0.185378459800439,0.679791684799332,-5.06199095063619,"P150","MUT cells from HET vs WT cells from WT","Banf12"
"Chid12",-0.0929289207539377,7.66621673094287,-1.23736046771787,0.216555363557039,0.699618938708113,-5.1048731262406,"P150","MUT cells from HET vs WT cells from WT","Chid12"
"Fam155a2",0.0928917401195948,7.86643443747768,1.16480364799158,0.244674277989424,0.725343021189776,-5.07447036827093,"P150","MUT cells from HET vs WT cells from WT","Fam155a2"
"Gpaa12",-0.0928904326329487,7.60027486062457,-1.36777927477409,0.172018137756046,0.664273174126652,-5.00029350806922,"P150","MUT cells from HET vs WT cells from WT","Gpaa12"
"Nfx12",-0.0928675637175864,8.15865689116715,-0.989157905098645,0.323081864014736,0.781442506036964,-5.12716381982332,"P150","MUT cells from HET vs WT cells from WT","Nfx12"
"Rpgrip1l2",-0.0928377384344907,7.69496249409018,-1.29737576306494,0.195122139031784,0.682616756567115,-5.01235458502036,"P150","MUT cells from HET vs WT cells from WT","Rpgrip1l2"
"Aars2",-0.0928262657478696,7.6972678784332,-1.36717078854959,0.172208617082231,0.66453617705257,-4.9313308916106,"P150","MUT cells from HET vs WT cells from WT","Aars2"
"Atp2a22",0.0928192908384364,8.82638927223289,0.967640056540031,0.333709130266486,0.784777320247245,-5.07648856592524,"P150","MUT cells from HET vs WT cells from WT","Atp2a22"
"Trp53i112",0.0927815899411453,7.53994472568855,1.46856915272545,0.142601574054138,0.637949845433375,-4.92527401447303,"P150","MUT cells from HET vs WT cells from WT","Trp53i112"
"Lin7a2",0.0927422503057524,7.85987606743402,1.20308016815174,0.229535523738093,0.71013437845915,-5.03774499193284,"P150","MUT cells from HET vs WT cells from WT","Lin7a2"
"Rasgrp12",-0.0926853761710724,8.61118754622365,-0.918019236674444,0.359067638972196,0.802205121660526,-5.12412505274697,"P150","MUT cells from HET vs WT cells from WT","Rasgrp12"
"AI5934422",-0.0926527645268092,8.30867615748847,-1.00131160768823,0.317178277314521,0.779994228224209,-5.08813274881214,"P150","MUT cells from HET vs WT cells from WT","AI5934422"
"Ccdc1742",0.0926418714328436,7.79474258594569,1.04296158953728,0.297488566450605,0.763361142366087,-5.22811652001272,"P150","MUT cells from HET vs WT cells from WT","Ccdc1742"
"Nrxn32",0.0925692658109103,9.10336450661869,0.9498184593999,0.342680199114818,0.791600632238895,-5.08618459091825,"P150","MUT cells from HET vs WT cells from WT","Nrxn32"
"Clasp22",0.0925407620746004,8.48508753070449,0.922563586110616,0.35669595379922,0.801426939226727,-5.13160440279892,"P150","MUT cells from HET vs WT cells from WT","Clasp22"
"Atp5g32",0.0925340707549207,8.59320689499249,0.920450538014285,0.3577975144246,0.801426939226727,-5.1236974578053,"P150","MUT cells from HET vs WT cells from WT","Atp5g32"
"Eif3i2",-0.0925273338983335,7.61424866137955,-1.38600088467327,0.166387096081047,0.661004660911154,-4.96850790118067,"P150","MUT cells from HET vs WT cells from WT","Eif3i2"
"Sgce2",0.0925129140877958,7.62768581298175,1.2459170035839,0.21339973506778,0.694389148752887,-5.13316385111523,"P150","MUT cells from HET vs WT cells from WT","Sgce2"
"Pnpla82",-0.0924352299414828,8.44923009271671,-0.956395698896447,0.33935148834744,0.789123984867887,-5.10747629994771,"P150","MUT cells from HET vs WT cells from WT","Pnpla82"
"Ints6l2",-0.0924280471651482,7.71591359387358,-1.15667693284218,0.247976955286106,0.728629715698203,-5.16188925864543,"P150","MUT cells from HET vs WT cells from WT","Ints6l2"
"Hgsnat2",0.092397954675886,7.66449625158483,1.32170381384771,0.186893365799844,0.68134997778993,-5.01524881823763,"P150","MUT cells from HET vs WT cells from WT","Hgsnat2"
"Tial12",-0.0923574523385433,8.31437694086834,-0.925615388057521,0.355108796069439,0.800996033119456,-5.14852850553919,"P150","MUT cells from HET vs WT cells from WT","Tial12"
"Diablo2",0.0923514051915975,7.49698180485293,1.40822439480803,0.159708893024929,0.657527063284237,-5.04210266816687,"P150","MUT cells from HET vs WT cells from WT","Diablo2"
"Pcnx42",0.0923205513580374,7.54498434253916,1.56825312411968,0.11747788546978,0.612393654609773,-4.7806133312763,"P150","MUT cells from HET vs WT cells from WT","Pcnx42"
"Scaf42",0.0922512679355592,7.8421595187366,1.15258449648232,0.24965190707025,0.728629715698203,-5.0974424212416,"P150","MUT cells from HET vs WT cells from WT","Scaf42"
"Armc92",0.0922424290436821,7.50681712459395,1.78458047590339,0.0749578380553683,0.563738622611269,-4.47355259375709,"P150","MUT cells from HET vs WT cells from WT","Armc92"
"Kdm3b2",-0.092239515033433,7.76336082161635,-1.11497790264424,0.265415153023626,0.74223473423933,-5.16942743659235,"P150","MUT cells from HET vs WT cells from WT","Kdm3b2"
"Agps2",-0.0922322155928441,7.63404698700115,-1.16544338648195,0.244415610999114,0.725088529115213,-5.21261074193337,"P150","MUT cells from HET vs WT cells from WT","Agps2"
"Epb412",-0.0922189370010926,7.76197624108065,-1.20257577934756,0.22973056777384,0.710153555374865,-5.08031993006161,"P150","MUT cells from HET vs WT cells from WT","Epb412"
"Gnai22",0.0922015928066973,7.60137363601548,1.34146717923412,0.180400111582466,0.678376764062536,-5.03990269515664,"P150","MUT cells from HET vs WT cells from WT","Gnai22"
"Fam76b2",-0.092156679298939,7.88782098441917,-1.16700489930042,0.243785049685616,0.725088529115213,-5.05282795224815,"P150","MUT cells from HET vs WT cells from WT","Fam76b2"
"Esd2",0.0921039567592201,7.62648518713804,1.33425381232995,0.18275030322195,0.679138214781994,-5.03013879041856,"P150","MUT cells from HET vs WT cells from WT","Esd2"
"Cstf22",-0.0920932223897264,8.11020439234128,-0.9982578477964,0.318654905371153,0.780452168995094,-5.13217779337883,"P150","MUT cells from HET vs WT cells from WT","Cstf22"
"Stt3a2",0.0920914117603946,7.61294691100939,1.29480519566335,0.19600694469198,0.682895169757654,-5.08838564311709,"P150","MUT cells from HET vs WT cells from WT","Stt3a2"
"Ube2k2",-0.0920204275884231,8.12163279758905,-0.990318997041071,0.322514785595426,0.781442506036964,-5.13712212443131,"P150","MUT cells from HET vs WT cells from WT","Ube2k2"
"Selenok2",0.0920128965892371,8.33410796064302,0.896783523326289,0.370281840056736,0.805411614785391,-5.16791912482766,"P150","MUT cells from HET vs WT cells from WT","Selenok2"
"March112",-0.0919661233856601,7.60478084770397,-1.50407396803035,0.133216849621198,0.63446224330842,-4.81772167540136,"P150","MUT cells from HET vs WT cells from WT","March112"
"Sh3d192",0.091958975903391,7.68540850596674,1.11278159299922,0.266356556743727,0.74223473423933,-5.23569997915499,"P150","MUT cells from HET vs WT cells from WT","Sh3d192"
"Camk2g2",-0.0919144251498931,8.13154969339687,-0.959699125190602,0.337687514627298,0.787030615900808,-5.16027958127482,"P150","MUT cells from HET vs WT cells from WT","Camk2g2"
"Lsm112",-0.0918903945101279,7.40107505450799,-1.86773387986539,0.0624054148347913,0.539631372067063,-4.41443782038892,"P150","MUT cells from HET vs WT cells from WT","Lsm112"
"Zfand12",0.0918897568140471,7.7070044134319,1.293932321708,0.196308063228018,0.682895169757654,-5.0241706119311,"P150","MUT cells from HET vs WT cells from WT","Zfand12"
"Gtpbp82",-0.0918827561606737,8.00226324944897,-1.01804993166953,0.309164629238911,0.772278162185538,-5.14708903325194,"P150","MUT cells from HET vs WT cells from WT","Gtpbp82"
"Rnpep2",-0.0918790656856876,7.77371752793647,-1.2003189023526,0.23060473658052,0.711848679074742,-5.07683293795486,"P150","MUT cells from HET vs WT cells from WT","Rnpep2"
"Kif21a2",0.0918589589170669,9.33326351576086,1.16173885350233,0.245916146946317,0.727304499088971,-4.90191869286086,"P150","MUT cells from HET vs WT cells from WT","Kif21a2"
"Raf12",-0.0918583542623157,7.97044422573617,-1.04387466242357,0.297066302157268,0.762709436636154,-5.13545297910858,"P150","MUT cells from HET vs WT cells from WT","Raf12"
"Gmppa2",0.0918045214553818,7.57382065270214,1.4885793972438,0.137251704542322,0.63446224330842,-4.87039414483361,"P150","MUT cells from HET vs WT cells from WT","Gmppa2"
"Arrb22",0.0917741230666076,7.57666273709797,1.4572164830503,0.145707385238768,0.640250222513013,-4.91159078106398,"P150","MUT cells from HET vs WT cells from WT","Arrb22"
"Trim462",0.0917506061416535,8.13450412099294,0.96555638493605,0.334750097181825,0.784777320247245,-5.15528343954904,"P150","MUT cells from HET vs WT cells from WT","Trim462"
"Mtr2",0.0916915802710534,7.50446143045623,1.77267441900017,0.0769138125556552,0.566016422926696,-4.49550548666188,"P150","MUT cells from HET vs WT cells from WT","Mtr2"
"Slc38a22",-0.0916848432618664,8.09304359768507,-0.958612434541876,0.338234311821479,0.788060799011569,-5.17013383847935,"P150","MUT cells from HET vs WT cells from WT","Slc38a22"
"Sgsm22",-0.0916608765379383,7.75059770596507,-1.1582210684208,0.247347026074602,0.727903558306259,-5.13573060806552,"P150","MUT cells from HET vs WT cells from WT","Sgsm22"
"Dcp22",0.0916576690687387,7.65692566825732,1.32899455454076,0.184478123351492,0.679138214781994,-5.01419979480217,"P150","MUT cells from HET vs WT cells from WT","Dcp22"
"Rit22",0.0916535392687692,7.93446374458706,0.934974471295855,0.350269330877677,0.79815690337637,-5.25290277482739,"P150","MUT cells from HET vs WT cells from WT","Rit22"
"Synpr2",-0.0916309502993586,7.5057564479231,-1.43531361965363,0.151845918224813,0.648145942661078,-4.99602566215676,"P150","MUT cells from HET vs WT cells from WT","Synpr2"
"Ago12",-0.0915934082067755,7.73137121152829,-1.13787671114376,0.25573690113186,0.734962641732028,-5.16872130688917,"P150","MUT cells from HET vs WT cells from WT","Ago12"
"D430019H16Rik2",0.0915845403465667,7.49105633681361,1.70786549847932,0.0883047925304085,0.585963540088284,-4.6104200631505,"P150","MUT cells from HET vs WT cells from WT","D430019H16Rik2"
"Myo62",0.0914349878937131,7.78207095169375,1.06273986191051,0.288431757036704,0.758180616497955,-5.2225160440953,"P150","MUT cells from HET vs WT cells from WT","Myo62"
"Ppp2r1a2",0.0913310193618901,8.07598322365564,1.04760431957513,0.295345642616201,0.762709436636154,-5.10297580465491,"P150","MUT cells from HET vs WT cells from WT","Ppp2r1a2"
"Fam3c2",0.0912199397748648,7.77866062686712,1.22024546212074,0.222968126727608,0.704787321654043,-5.06267513924342,"P150","MUT cells from HET vs WT cells from WT","Fam3c2"
"Nova12",0.0911802513857118,7.70266140077748,1.27967110550669,0.201276049503598,0.685907189993912,-5.04331755908015,"P150","MUT cells from HET vs WT cells from WT","Nova12"
"Lrrc8b2",-0.0911685345786832,7.65016195963991,-1.26247866295382,0.20738668052763,0.689656765707484,-5.09175499542435,"P150","MUT cells from HET vs WT cells from WT","Lrrc8b2"
"Actr1a2",0.0911625191724594,7.62257825334147,1.34111514793262,0.180514281898956,0.678376764062536,-5.02541967786696,"P150","MUT cells from HET vs WT cells from WT","Actr1a2"
"Plp12",0.0911376163335902,7.51922512964387,1.16095778997883,0.246233345116439,0.727670329516988,-5.31885622200827,"P150","MUT cells from HET vs WT cells from WT","Plp12"
"Wdfy32",-0.091129084166889,8.04819532504056,-0.997652718216145,0.318948047498413,0.780452168995094,-5.15057040388926,"P150","MUT cells from HET vs WT cells from WT","Wdfy32"
"Gsk3a2",0.0911222569496335,7.57231702923477,1.41401318877487,0.158003190393703,0.657527063284237,-4.97096863045323,"P150","MUT cells from HET vs WT cells from WT","Gsk3a2"
"Ddx19b2",-0.0911099956691341,7.51664410680242,-1.56401405455019,0.118470135203981,0.612393654609773,-4.8070338607866,"P150","MUT cells from HET vs WT cells from WT","Ddx19b2"
"Phlda12",-0.0909630969860045,7.50692836303068,-1.50102061438933,0.134004584185311,0.63446224330842,-4.90435068681088,"P150","MUT cells from HET vs WT cells from WT","Phlda12"
"4931406P16Rik2",-0.0909576187319656,7.89462890632333,-1.06541921852717,0.287219328423221,0.756999759350906,-5.14870971356855,"P150","MUT cells from HET vs WT cells from WT","4931406P16Rik2"
"Lrrn12",0.0909012715289643,7.55893685751064,1.44745349462107,0.14841961840013,0.644122302358555,-4.93795706246355,"P150","MUT cells from HET vs WT cells from WT","Lrrn12"
"Guk12",-0.0908010185709704,7.71886225448837,-1.16325189617678,0.245302502084177,0.726060652567924,-5.14840895375323,"P150","MUT cells from HET vs WT cells from WT","Guk12"
"Gmpr22",-0.0907844411298422,7.6122868008706,-1.31564144791851,0.188919454056274,0.682616756567115,-5.05322432261935,"P150","MUT cells from HET vs WT cells from WT","Gmpr22"
"Clock2",-0.0907787716188349,8.27010697774273,-0.975152313870532,0.329973544793124,0.783309054665636,-5.11616505660022,"P150","MUT cells from HET vs WT cells from WT","Clock2"
"Tyk22",-0.0907670362556985,7.50910424342799,-1.70755351288114,0.0883627603453749,0.585963540088284,-4.59400116649492,"P150","MUT cells from HET vs WT cells from WT","Tyk22"
"B4galt62",-0.0907645993390513,7.75519725662399,-1.23469644962703,0.217544689746087,0.701212829695666,-5.04728528531809,"P150","MUT cells from HET vs WT cells from WT","B4galt62"
