,gene,Astro_F_E18_WB,Astro_F_P60_CORT,Astro_F_P150_CORT,Astro_M_E18_WB,Astro_M_P60_CORT,Astro_M_P120_CORT,Endo_M_P60_CORT,L2_3_IT_F_E18_WB,L2_3_IT_F_P30_CORT,L2_3_IT_F_P60_CORT,L2_3_IT_F_P150_CORT,L2_3_IT_M_E18_WB,L2_3_IT_M_P30_CORT,L2_3_IT_M_P60_CORT,L2_3_IT_M_P120_CORT,L4_F_E18_WB,L4_F_P30_CORT,L4_F_P60_CORT,L4_F_P150_CORT,L4_M_E18_WB,L4_M_P30_CORT,L4_M_P60_CORT,L4_M_P120_CORT,L5_F_E18_WB,L5_F_P30_CORT,L5_F_P60_CORT,L5_F_P150_CORT,L5_M_E18_WB,L5_M_P30_CORT,L5_M_P60_CORT,L5_M_P120_CORT,L6_F_E18_WB,L6_F_P30_CORT,L6_F_P60_CORT,L6_M_E18_WB,L6_M_P30_CORT,L6_M_P60_CORT,L6_M_P120_CORT,Lamp5_F_E18_WB,Lamp5_F_P30_CORT,Lamp5_F_P60_CORT,Lamp5_M_E18_WB,Lamp5_M_P30_CORT,Lamp5_M_P60_CORT,Lamp5_M_P120_CORT,Non_neuronal_F_E18_WB,Non_neuronal_F_P30_CORT,Non_neuronal_F_P60_CORT,Non_neuronal_F_P150_CORT,Non_neuronal_M_E18_WB,Non_neuronal_M_P30_CORT,Non_neuronal_M_P60_CORT,Non_neuronal_M_P120_CORT,Oligo_F_P30_CORT,Oligo_F_P60_CORT,Oligo_F_P150_CORT,Oligo_M_E18_WB,Oligo_M_P30_CORT,Oligo_M_P60_CORT,Oligo_M_P120_CORT,Pvalb_F_P30_CORT,Pvalb_F_P60_CORT,Pvalb_F_P150_CORT,Pvalb_M_E18_WB,Pvalb_M_P30_CORT,Pvalb_M_P60_CORT,Pvalb_M_P120_CORT,Sncg_F_P30_CORT,Sncg_F_P60_CORT,Sncg_M_P60_CORT,Sncg_M_P120_CORT,Sst_F_E18_WB,Sst_F_P30_CORT,Sst_F_P60_CORT,Sst_F_P150_CORT,Sst_M_E18_WB,Sst_M_P30_CORT,Sst_M_P60_CORT,Sst_M_P120_CORT,Vip_F_P30_CORT,Vip_F_P60_CORT,Vip_F_P150_CORT,Vip_M_E18_WB,Vip_M_P30_CORT,Vip_M_P60_CORT,Vip_M_P120_CORT
84,Fyco1,0.102484482181493,0.120436119119734,1.31999159439599,0.0580669636671416,-0.0622628389302662,0.26909100963681,0.198367213427363,0.234053332271129,-0.12617632403973,0.60446121218447,-0.0252310622815366,0.0886260449548639,-0.0646277187236464,-0.24515735446083,-0.0801986492044701,-0.103286922940976,-0.167732139190735,0.0993218443389744,-0.339536508015439,0.100215300086709,0.05169546530757,-0.081762575505408,0.3672505500701,0.138561799530817,-0.190266193445679,0.571090775304226,-0.157409155710155,0.0053241975912715,-0.064229982925037,-0.29370983169888,0.192858250730046,0.0382831060898667,-0.0742093180289068,0.661274177217933,0.0266157767228681,0.0924969065011466,0.0036160404314116,0.116113416121685,-0.158799156059609,-0.0655197445345448,0.669889695694761,0.14251810899099,0.119059101043271,-0.0354909595881396,0.0564995203524925,0.128757718085297,-0.340358180645154,0.312153736010003,-0.0749188810051904,-0.0069684696413778,0.201446767223717,0.0709657506119548,0.409141746014549,-0.0689311215073471,-0.0250609989269715,-0.404609996119541,-0.0808485600518326,0.0627934780906187,-0.127820674989448,-0.541316438039049,-0.365097517239814,0.49928395514339,-0.184994489852512,0.0457969300304289,0.150497455553383,-0.233834674760051,0.161385710858015,0.0334245118218086,0.251910500982442,-0.358023339068519,0.158337062139353,0.0200349084062431,-0.0776537492345325,0.499638282038017,0.453658935271262,0.0551759299356186,0.203300662619681,-0.442691266847204,0.13230083796864,0.0673601947038738,0.707395873590951,0.584238520311037,0.0883783548293016,-5.24795769830111e-05,-0.49875033615098,0.229022098210405
85,Add2,-0.0349870190023591,-0.0489349835741254,0.979433773158122,0.0481842040026175,-0.269886270331702,-0.398641451567439,0.267252732420576,0.263753349567191,-0.547856591884018,0.591594285897557,0.0489342475655364,0.0880556169582588,0.103961737325072,-0.0173522135297401,-0.691600078160796,-0.0597195837937905,-0.486999223747389,0.272466569292733,-0.0924574530387922,0.0844034075138291,0.296581309372919,-0.107717166692996,-0.480259541598709,-0.0040105040487091,-0.319440651138212,0.487450269369504,0.532330089774442,0.0277367076168136,0.0363752485523505,-0.150022382967011,-0.402097417021108,0.270888531814697,-0.200981671087237,0.442430506528648,-0.0073270294893504,0.0707481309515587,-0.0195160568538648,-0.391156850502505,-0.179281351223751,-0.4070880224423,0.415723779189177,0.130331183705458,-0.0693822370146883,-0.301935600097613,-0.801642836973665,-0.0685550502963721,-0.0371409306753702,0.344510125114938,-0.747655632013578,0.122371498698048,0.469047318670596,-0.0427912280129479,-0.271981736545125,0.0789659158293416,-0.262453847605458,0.280012219290761,0.113472289147935,-0.0428828475362946,-0.204868968805043,-0.217687096908165,-0.221916930950065,0.270480526555925,0.0473221281760799,0.0256395522055741,-0.168588225737998,-0.233245699317441,-0.257766749793055,-0.0055604036371039,0.975271958727829,-0.98589960524969,-0.37816485084463,0.081114885478772,-0.330908703762369,0.166140635431078,0.705989077126546,-0.0154920741513557,0.0127057374216938,-0.540726090983866,-0.257533157222401,-0.0133607231096595,0.541446952238189,0.264384189970786,-0.0186827123732669,-0.104070576276446,-0.578765800620507,-0.671483353930313
86,Rbm28,-0.017906748925597,0.570386381939747,0.622309141683076,0.142824518736883,0.0103953536473039,-0.453195008877609,-0.699233989823507,0.0404661344409005,-0.243965928274045,0.56002165931653,0.0695310323118097,0.0766147135564361,0.0621957526875613,-0.0417325755414675,-0.274808646800603,0.160580152834081,-0.180414173702672,0.358930408846864,0.184073890716439,0.058723311601818,0.142748392461972,-0.0347143368663626,-0.158384131892937,0.0202420342556975,-0.212396543677988,0.385272597249071,0.0719234750304221,0.0608379009768774,-0.0303424718052261,-0.0977786384990292,-0.0838251656696938,0.144139311037659,-0.302933180625524,0.420453762476089,0.0379633640806476,0.127634024443022,-0.0520176530895637,-0.22299121008135,0.0775241774020679,-0.164915892717924,0.554443569325721,0.0575493544544451,-0.015285287816768,-0.0032804721091729,-0.142555353824365,0.0063783715718853,0.372732169673124,-0.385255550569449,0.195027000257438,0.321306652792795,0.159753199545189,-0.0637197071463508,-0.195350082688923,0.0158725906135113,0.290881124460176,-0.497402884931944,0.230512131690306,0.193196619828645,0.0451793897132608,-0.263207129673302,-0.335579023835586,0.510718205777449,0.0731666507778737,-0.0302403587692242,-0.058080909627513,-0.106979420115513,-0.0962585991394704,-0.567479676126534,0.285439722961795,-0.0434896307647806,-0.100608250101299,0.141725581752303,-0.230806442550529,0.54285780221491,0.227897770541682,0.0338383664935828,0.0240280123397817,-0.140827373629824,-0.183634828970289,-0.0676630931895251,0.348773955867915,-0.317649115045883,0.0653959470148298,-0.0116932278587152,-0.0082299197482219,-0.300724646013636
87,Mcf2l,-0.0376651040972515,-0.877087136008638,0.559488833634308,0.16946463710519,-0.0890038454607346,-0.290968733586493,0.723883760222764,0.132950286872124,-0.349087559665606,0.558892202939089,0.174104600889534,0.0747841656326073,0.135331152311898,0.14073378009473,0.107618498884558,-0.0671012127328824,-0.208318141201747,0.368321606036459,0.0082003707964528,0.0273018431478143,0.226760955499527,-0.060561572411216,0.404974460398883,-0.0874595370358018,-0.518842490678264,0.370750267980099,0.289579548246869,0.0245764705282481,0.0649160135560884,0.138776663178068,0.366053645145238,0.0647028509586284,-0.224759822966181,0.774955410514716,0.05914559342706,-0.0010979691311987,0.0239024858572459,0.349762525266945,-0.190225707802417,-0.559656880496028,0.424812866588345,0.08602422927457,0.171600045225902,-0.0844316598378519,0.446382732131203,-0.215119802627347,0.241472134874015,0.301266130158378,0.467149535476423,-0.0765797076439472,0.247491949743259,0.100036060620025,0.211919002676111,-0.095523767545635,0.124792265414868,-0.0591185846899456,-0.0611355904682976,0.0705167529893552,-0.0175154124092646,-0.0945025321059629,-0.375006333068581,0.498804109242439,0.147567984805219,0.061253219461482,0.0784162671796156,0.0633510577762499,-0.0053152567571288,-0.638164221944411,0.267514486110282,-0.107762038332421,0.150054205301542,0.348941774122906,-0.0170962887248917,0.263383443770086,0.393418136314198,-0.0601123742405807,-0.200895700109921,-0.064822916509485,0.076840470260614,-0.184966707214227,0.390475329642058,0.094131377906414,0.0602118884022255,-0.0954496777295526,-0.205154387746056,-0.0022347025741756
88,Grik5,-0.0536570674677768,0.187521632311012,0.770801783319893,0.0257354261677583,-0.0697786617919156,0.0273477313934432,0.468329955847641,-0.0020955726323902,-0.220915249152367,0.543115894254393,0.022675955020902,-0.0227667945809294,-0.0852667400513014,0.121133443760195,-0.193000512623986,0.0719270367551071,-0.28264786402762,0.403346131387254,-0.0520109648198913,-0.0319110054284824,0.100148328400615,0.106733615528669,-0.181074022838115,-0.0715815752080665,-0.44651196093843,0.565621938888848,0.0700283650006108,0.0055090967171352,0.195727054617657,0.146373062738148,-0.16512692006504,0.0399735782844335,-0.436397596544684,0.585975523123585,0.0144780308435304,-0.0354954901571231,0.0752271232845266,-0.167453885559381,-0.0211943571369536,-0.248446924472153,0.684968929118638,-0.0132978121428415,0.0709064702724252,0.102878734193856,-0.116978085856911,-0.0470762680487108,-0.0748261670190631,0.109963984480001,-0.207410477748924,0.0227057133527028,0.115338150793078,0.188579854794558,-0.237559808083363,-0.0684465004335495,0.524060306429744,-0.289174626595418,-0.100810579361376,-0.0157166026144771,-0.0058408301970638,-0.467745401819465,-0.288304228002688,0.491366651468551,0.128907524727566,0.0168445054211388,0.0199467779386702,-0.171758985319995,-0.173430372567874,-0.475926403241729,-0.308010399266883,-0.0378321978210701,-0.269559446549121,-0.0469985189090496,-0.411286999601687,0.215404503830896,0.0196002654714373,0.0478002748637941,0.0544879148715382,-0.023021174772699,-0.0977424059104735,-0.0844690954787777,0.362444141807487,0.425492178480491,-0.0307709131114811,-0.272212946852388,0.0070895780034856,-0.0941916991942214
89,Cck,-0.0601687191500186,-0.853251750869216,1.29222810571424,-0.0368093713531314,-0.318019640443186,-0.212967697580851,0.795890383134858,0.0594149557873345,-0.674636337819471,0.0653560049767341,0.765147261324433,-0.0092411614642143,-0.123573313179384,0.938072575604667,-0.366200938799401,0.0061366656279596,-0.575177578957507,0.0426754943285035,0.984132675375303,0.0337751766485123,-0.0428383971588946,0.994641198398531,-0.0918059526034635,0.0482224618285743,-0.417043988340926,0.420317983680054,0.0857218686455705,-0.0052697402406951,0.247291746187847,0.793102841598013,-0.466871263226258,-0.0283294307662618,-0.276351313566553,0.196036618465154,-0.0393823756112274,-0.0518746821568697,0.412331593645774,-0.360996591118279,0.0246074633068934,-0.289444562628635,-0.0148259101146291,0.0785792229300486,0.274360237168053,0.332789968186175,-0.227033932683809,-0.0895749109596128,0.0653640026928659,0.10040686859277,-0.435138725815428,-0.0288987085014574,0.175814394085243,-0.0822324517243794,-0.497754281558936,-0.124578493046614,-0.102283150875993,-0.204570958848785,0.077724680179464,0.343587893303323,0.0184287068558707,-0.317902019923688,0.0245368738609117,0.043011736847476,0.0360184300475516,-0.0189958826095442,0.164997773160291,0.263647242463658,-0.183115723132899,-0.580566092540124,-0.124545619512438,0.105461493923734,-0.834632610728448,-0.174754445732059,-0.0525537324488403,-0.117918664862718,0.17295605089492,0.121915485088067,0.234213864475018,-0.0556131527165779,-0.22573156803691,-0.0631949030501394,-0.19766264635605,-0.493661738396876,0.0178001197412888,0.0652908458524533,0.457659405236133,-0.43955638617088
90,Cx3cl1,0.0168729990422819,-0.0652783514155005,1.17751621733316,0.0944011304832615,-0.063747274573337,-0.537132164685303,0.520059054143769,-0.0320104385078044,-0.562690801008291,0.0868637505229635,0.0997996192564649,-0.0246418167670533,-0.417477701724614,0.841884138789796,-0.612153711743525,-0.0583767007515153,-0.454295043339842,-0.0762583538152565,0.731078232759808,0.0168081048081401,-0.115425232013424,0.782595248345126,-0.0509666612946309,0.018679845043798,-0.418628242195438,0.168531609314417,0.300621853464835,0.0253076353549451,-0.260419609123753,0.779403099631586,-0.482117043572295,0.0445640111848535,-0.477861720979274,0.372686249538689,0.03605266825758,-0.12635843859086,0.519517109354612,-0.33601910538278,-0.104361526575731,-0.806571484344023,0.485218682982715,-0.0077968322408332,-0.111819772370097,0.653740874745243,-0.564334608740732,-0.110203043228153,0.221884807132132,-0.0357884447720487,-0.817039097374036,0.0855500178416032,0.195654480437058,0.271167763772582,-0.144386352899483,-0.0501965345986692,0.0149242567084288,-0.0487250936312872,0.0387698405786763,-0.0711162155187792,-0.193330466091667,-0.242475488891067,-0.573909934614147,-0.059904455190372,-0.529360918264272,0.0347547357628718,-0.142270430117327,0.0947026093070412,-0.610644711437906,-0.317857598095468,-0.522057495438949,-0.649067939291069,-0.586761772221901,-0.0215799000818419,-0.258148632487735,-0.0497427964115518,0.0407366286710294,0.0062629489938192,-0.128015267670734,0.360398403624792,-0.365004249087096,0.0845538972490923,0.139716223317737,-0.0769115046635214,0.0684857339819138,-0.528300849812323,0.0961900181524775,-0.749998524937428
91,Rhobtb2,-0.0487066218795405,0.185711939444873,0.541502700509911,0.0548410057413454,0.144616216342317,0.0576834089347158,0.906895652156584,-0.0009063925855388,-0.277499332036722,0.20134469439583,0.279104433462327,0.024243073969017,-0.38621432686152,0.713264126015128,-0.097004751082822,0.0073828102318158,-0.354794762289981,0.270840637346131,0.331497260920592,0.0369410882156199,-0.294878631071605,0.568428974670337,0.0151800796256735,-0.0302149135021054,-0.338200803897561,0.12843273890207,0.192725963260512,0.0017236484828111,-0.325812322588714,0.484496462045881,-0.0730132710225622,-0.028025611388321,-0.0531024479447113,0.387642055218624,-0.0114094242956351,-0.19216271355224,0.330153538894456,0.0419416788843386,0.0113225019185777,-0.467394218854617,0.0187480308645187,0.032646968172452,-0.085356890987222,0.442974722552713,0.0751884095865227,-0.0051682544693614,-0.0951727378301026,0.0766819990835482,0.923609347068509,0.15793973679582,-0.140028694313955,0.293962691566127,0.0873911347155359,0.020801520326407,0.139405756387633,-1.39019706214903,0.0846055608743336,-0.0607958190417333,0.0196073451127679,-0.109393315182097,-0.50566474848881,0.307410509087603,0.199755619246868,0.0510629011859234,-0.291998029610638,0.224921324380303,0.035198815476622,-0.85447857569582,0.200248997584758,-0.0009661815828869,-0.0130986802914142,-0.0212042504659856,-0.142415229171359,0.282615478909253,0.366265791880833,0.0168028638394671,-0.231292553767321,0.19062698965173,0.019041153330232,-0.228373324779779,0.396108281278387,-0.0335357718730022,0.0135852524995666,-0.344013577513656,0.0405146945230129,0.0003426038014233
92,Atp1a1,0.0520396508712676,-0.424769351707126,-0.0553579380192226,-0.0109645071619568,-1.0405977707829,0.520988032070494,1.01548580218507,-0.0217849724464099,-0.631181089552229,0.118979775340281,0.130409235006099,0.120076336814304,-0.094049056940585,0.685165043690362,0.284914644484641,-0.0623356831760843,-0.85764626383462,0.298086469701417,0.557440468439819,0.115366894208784,0.13990123635009,0.287305046274503,0.388522580670337,0.0567796591111719,-0.660765276696651,-0.0386405870211565,-0.0652554189459786,0.0569886457208703,-0.23760489189242,0.435451127746881,0.191893131299443,-0.120836184017699,-0.631871744212341,-0.0307117798135106,0.0364882862191048,-0.127043470272159,0.202346943983728,0.34176489070061,-0.0751240830827595,0.073334846687014,-0.0521617335919051,0.106414730423004,-0.0826983006844539,0.277524962506908,0.0114241105532372,-0.212490672592846,-0.368147327742226,0.396123408569214,0.438831700721602,0.155439631587188,0.0535003760243327,-0.161721105732563,0.0386538469249788,-0.449196803810348,0.224867547611015,-0.277405513603193,-0.0291028584441251,-0.0119660207545121,0.263041490087218,-0.508247688296577,-0.0744703052954143,-0.126714055080843,-0.222181485446716,0.0316571710886097,0.0794543707044504,-0.0659133208559606,0.0368310691707531,-0.729879860939445,-0.36578473836976,-0.208058907358363,0.136560471842616,0.0553891788740346,-0.365428604113991,-0.153913773582718,0.378446345401736,-0.0168093731626496,0.208866311015216,-0.165370954316036,0.302372015589784,-0.406211646643029,-0.108560302529313,0.666678877306273,0.0804596475937406,0.193714450103553,-0.0253309966668719,-0.115846062947456
93,Enc1,-0.0762820107787568,-0.114332674668247,0.215725394211188,0.270774911714019,-0.232241704463505,-0.0023510255272062,0.913676803190195,-0.174610223519074,-0.605798258528749,-0.234791875949986,-0.0942941911486714,0.076364845585881,-0.198612918462942,0.68139409926861,-0.399287568142581,-0.187290250149089,-0.27176099157386,0.0564189529159033,-0.445543798057885,0.0808033888110302,-0.105660167209138,0.239651768109361,-0.175164081903459,-0.266737888149039,-0.33347392520779,-0.0244683081790815,-0.219918254766021,0.0809028321615126,-0.114082350703237,0.326345446925536,-0.520622521108865,-0.0414143395081565,-0.371199895790652,-0.0560268896646989,0.178180980388519,-0.0678257842872336,0.152102387831806,-0.273120001940032,-0.223981258324928,-0.235136418471153,-0.197900549037788,0.225887951394849,0.117692163084703,0.0103630641749347,-0.160441851709466,-0.0678098435357808,-0.108648306157645,-0.416388433540888,-0.069315432248191,0.0070279555972693,0.0893898137446811,-0.10154839732312,-0.313949418912999,-0.0012445138133538,0.0943250698343908,-0.645292730533404,0.454002817023293,-0.0693318910245232,-0.219136264400459,-0.420892202566715,0.0637498633935456,-0.0604926955304536,-0.360805458867423,0.0064194466746223,-0.0371059825870124,-0.166039436747729,-0.11661397997388,0.0980502614974434,0.0786462264458727,-0.110522257754872,-0.191743873300714,-0.0104784015613323,-0.123538792670312,-0.216909336956262,0.589127345929699,0.21216862081536,-0.0548517566106974,-0.261326617086795,-0.115506944707615,0.0515645236646379,-0.127849455824732,0.345260874907268,0.253248469820932,0.147769399535359,-0.0738662919960195,-0.272058507103449
94,Adam23,-0.0421309030677808,-0.191525276305962,-0.318778038523568,0.0390519657592877,0.145104021265182,-0.595412564209302,1.69337629666941,-0.0294205425140295,-0.341300409697224,-0.0875708918452476,-0.0708346208996655,0.0315809760725586,-0.0499314256589909,0.647535817472298,0.0433746892113126,-0.158467554566908,-0.329521435138641,-0.0243735814482526,-0.0270093740504257,0.0343917421356841,-0.0246080019825585,0.396635540923046,0.151558882355245,0.0306906124608936,-0.411253176207019,-0.11270269200863,-0.0421812899171397,0.0184904604581703,-0.167681732189828,0.288673491137331,-0.0437842207007411,-0.0302753215505882,-0.355385123838976,0.300056360112477,0.0217694629678749,-0.114568872462608,0.361391790709128,-0.0587733186421228,0.0100839816356708,-0.5234027491166,0.152410271357483,0.0297282308109402,-0.0272205272144765,0.231430070695037,0.0540013167285361,-0.0554470854041266,0.487438167957887,-0.858710782683809,0.119234199224118,-0.0368187260734409,0.185486499791725,0.15849764265085,0.185476831700964,-0.0613726764652439,0.053784122638925,-0.785216344023216,0.0833544487344336,-0.0498236003099113,0.0154635912733014,-0.149512892007373,-0.653143291893036,0.596359812874412,-0.0501618044974337,0.025228116683409,-0.300317100478468,0.227177995376621,0.173997869855696,-0.484065099517247,-0.175652263645874,-0.344832491952048,-0.109338619209359,-0.0811307413783926,-0.349043583694462,0.14457341861995,-0.562917440888113,0.0180108867067276,-0.309660961973941,0.1350245472075,-0.0240589527317516,0.0915869274061656,0.159213822235073,-0.341352277471931,0.0748861822255554,-0.264286525710412,0.155709372448991,-0.0794500719434756
95,Gm42418,0.290711498458689,-0.119001541540154,-0.259102189071805,-0.217435787416907,0.62160030358296,-0.141939997916738,0.225150287926903,0.176914079127983,-0.57322151524075,-0.439189631668662,-0.461684891962476,-0.386234425970383,-0.0257081830975934,0.631089675458496,-0.162793825777258,0.387835969141956,-0.577736268026592,-0.577735609305141,-0.249005916558388,-0.51054989916349,-0.202307654103445,0.654021212559069,-0.475452399628534,0.257832201952405,-0.484941886611014,-0.521501415261175,-0.632166527054524,-0.393606305759608,0.033527049834909,0.620005431529227,0.0108022253642783,0.0168313832854055,-0.483826643054748,-1.07346976648796,-0.316646229850169,0.0948563328825669,0.534739110227911,-0.0895684994291934,-0.0674719287523153,-0.368174890552417,-1.13282182175993,-0.533649763489954,0.0772221336242929,0.341624392498075,-0.144392699685526,-0.0289016242490745,-1.02350614315533,0.533064222194567,-0.863764222517096,-1.02287024753318,-0.0250470647293142,0.383132819335277,-0.247443241761279,-0.406020875733995,-0.306536001119224,0.0283982692395801,-0.0891649179660003,-0.143801110311331,0.686409478816143,0.0436178307279791,-0.261347143748791,-0.625024745139667,-0.468709156356713,-0.174716202529857,0.0040950313941796,0.705311397627708,-0.150677929833641,-0.319182157903972,-0.429690849308002,0.315144304419408,-0.450690012521528,0.190210299839849,-0.56626133513312,-0.512423023673492,-0.611807371263245,-0.334718063593508,0.13700733403306,0.407528842902108,-0.126395151664419,-0.441689105987577,-0.35810870811012,-0.341244451048167,-0.291762388688024,0.21459721403031,0.37000148542554,0.125008547250047
