"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"1681","LINC00599",-0.433514596215141,0.000111952383861904,0.00425876007180795,"Vip","females","P30","CORT","limmaVoomCC"
"1682","DNM1L",-0.405957931985121,0.000117701545296984,0.00438805167212009,"Vip","females","P30","CORT","limmaVoomCC"
"1683","ASAH1",-0.368326649449456,0.000118543921574949,0.00438805167212009,"Vip","females","P30","CORT","limmaVoomCC"
"1684","MT-CO2",0.450877280503728,0.000118882301202824,0.00438805167212009,"Vip","females","P30","CORT","limmaVoomCC"
"1685","SRSF11",-0.404201404909943,0.000121614443965267,0.00444488869708349,"Vip","females","P30","CORT","limmaVoomCC"
"1686","TSPAN13",-0.355778189359018,0.000127401307517889,0.00461118518860865,"Vip","females","P30","CORT","limmaVoomCC"
"1687","COX7A2",-0.384297837119441,0.000129881114595876,0.00465573841551372,"Vip","females","P30","CORT","limmaVoomCC"
"1688","HMGN3",-0.403861969727695,0.000140322188001929,0.00498210587496372,"Vip","females","P30","CORT","limmaVoomCC"
"1689","IL1RAPL1",-0.400219752480422,0.000145954706270131,0.00513319948089668,"Vip","females","P30","CORT","limmaVoomCC"
"1690","PTPRA",-0.40242432355301,0.000152079525809389,0.00529862123567665,"Vip","females","P30","CORT","limmaVoomCC"
"1691","SPCS1",-0.368403472001107,0.000157984515489023,0.00545339142354701,"Vip","females","P30","CORT","limmaVoomCC"
"1692","ALDOA",-0.407300117683791,0.000166109207118617,0.00568123967099269,"Vip","females","P30","CORT","limmaVoomCC"
"1693","MT-ND4L",0.420442565593545,0.000172764213162956,0.00585513624246817,"Vip","females","P30","CORT","limmaVoomCC"
"1694","RGS7",-0.379233453571683,0.000177426138039991,0.00595896074426203,"Vip","females","P30","CORT","limmaVoomCC"
"1695","SKP1",-0.43787570518968,0.000180179827851886,0.00596284804351927,"Vip","females","P30","CORT","limmaVoomCC"
"1696","ITM2B",-0.412837667342416,0.000180975575602024,0.00596284804351927,"Vip","females","P30","CORT","limmaVoomCC"
"1697","OLFM3",-0.44930118065022,0.000182340310343669,0.00596284804351927,"Vip","females","P30","CORT","limmaVoomCC"
"1698","LINC01322",-0.391692292844205,0.000190481459596052,0.00617491201194854,"Vip","females","P30","CORT","limmaVoomCC"
"1699","AK5",-0.421698322910158,0.000195356242904598,0.00627834546162363,"Vip","females","P30","CORT","limmaVoomCC"
"1700","ADAMTS6",-0.309351772835493,0.000206049992557234,0.00651839732594368,"Vip","females","P30","CORT","limmaVoomCC"
"1701","LUC7L",-0.370183696689275,0.000206322662140921,0.00651839732594368,"Vip","females","P30","CORT","limmaVoomCC"
"1702","CYCS",-0.377641063509609,0.000209914232080766,0.00653451954470656,"Vip","females","P30","CORT","limmaVoomCC"
"1703","CST3",-0.314813957497174,0.000210338611954074,0.00653451954470656,"Vip","females","P30","CORT","limmaVoomCC"
"1704","BSCL2",-0.33694377336437,0.000212374392498755,0.00654323748128396,"Vip","females","P30","CORT","limmaVoomCC"
"1705","ZNF428",-0.35681276053254,0.000219012592136573,0.0066924503564356,"Vip","females","P30","CORT","limmaVoomCC"
"1706","AFAP1",-0.348482100382904,0.000223657582599101,0.00677882494251583,"Vip","females","P30","CORT","limmaVoomCC"
"1707","LDHB",-0.415758368831598,0.000226391511409014,0.00680635124623228,"Vip","females","P30","CORT","limmaVoomCC"
"1708","LY6H",-0.392685368561511,0.000233721415125816,0.00697050748471234,"Vip","females","P30","CORT","limmaVoomCC"
"1709","IGSF11",-0.307903063587992,0.000240754967846517,0.00712328984231599,"Vip","females","P30","CORT","limmaVoomCC"
"1710","RAB24",-0.326212824518828,0.000250061139359711,0.00732865265173541,"Vip","females","P30","CORT","limmaVoomCC"
"1711","PGP",-0.319449805642399,0.000252170771097265,0.00732865265173541,"Vip","females","P30","CORT","limmaVoomCC"
"1712","ADGRB3",-0.395547984852488,0.000253928333313202,0.00732865265173541,"Vip","females","P30","CORT","limmaVoomCC"
"1713","SARAF",-0.411591511587199,0.000255559239465022,0.00732865265173541,"Vip","females","P30","CORT","limmaVoomCC"
"1714","PTPRE",-0.405713506721175,0.000273014299636795,0.00776944510722115,"Vip","females","P30","CORT","limmaVoomCC"
"1715","ZNF540",-0.341609278126601,0.000275893525846625,0.00779190200269862,"Vip","females","P30","CORT","limmaVoomCC"
"1716","SLC25A12",-0.38199886402072,0.000290715077445992,0.00814876547908765,"Vip","females","P30","CORT","limmaVoomCC"
"1717","PAXX",-0.29905232308606,0.000302742821936644,0.00834646842890907,"Vip","females","P30","CORT","limmaVoomCC"
"1718","SLC4A10",-0.398676270539582,0.000302900553301885,0.00834646842890907,"Vip","females","P30","CORT","limmaVoomCC"
"1719","NGRN",-0.36100067988519,0.000304871608572945,0.00834646842890907,"Vip","females","P30","CORT","limmaVoomCC"
"1720","UQCRH",-0.38277814116611,0.00030672375932418,0.00834646842890907,"Vip","females","P30","CORT","limmaVoomCC"
"1721","GAPDH",-0.447019221112921,0.000309688779084784,0.00836608527846431,"Vip","females","P30","CORT","limmaVoomCC"
"1722","SELENOW",-0.414845148300955,0.000328537347104366,0.00881141892089984,"Vip","females","P30","CORT","limmaVoomCC"
"1723","ATP5F1A",-0.394862298338312,0.000335165171208494,0.00888356015769724,"Vip","females","P30","CORT","limmaVoomCC"
"1724","YWHAH",-0.414916490446118,0.000335993020985867,0.00888356015769724,"Vip","females","P30","CORT","limmaVoomCC"
"1725","ARF5",-0.343583313969506,0.000343031851874777,0.00900579397034627,"Vip","females","P30","CORT","limmaVoomCC"
"1726","KCNA2",-0.292788488732161,0.000365087625587332,0.00951780886845856,"Vip","females","P30","CORT","limmaVoomCC"
"1727","CALY",-0.380031601484004,0.000375367780293934,0.0096826605961608,"Vip","females","P30","CORT","limmaVoomCC"
"1728","ATP1B1",-0.407039207904555,0.000376605629410761,0.0096826605961608,"Vip","females","P30","CORT","limmaVoomCC"
"1729","RGS4",-0.323912886178756,0.000380517120661024,0.00971621798509793,"Vip","females","P30","CORT","limmaVoomCC"
"1730","TAC3",-0.638585289816243,0.000394154376230226,0.00999596948698151,"Vip","females","P30","CORT","limmaVoomCC"
"1731","ATP5MG",-0.359846827686848,0.000403254419688682,0.0101576518689149,"Vip","females","P30","CORT","limmaVoomCC"
"1732","STMN1",-0.446940452434025,0.000407189375466747,0.01018793283047,"Vip","females","P30","CORT","limmaVoomCC"
"1733","GUK1",-0.323283816513609,0.000427190700678184,0.0106171128808551,"Vip","females","P30","CORT","limmaVoomCC"
"1734","MPC1",-0.28257169027944,0.000438732059539039,0.0108317425030565,"Vip","females","P30","CORT","limmaVoomCC"
"1735","NAP1L5",-0.379344816767816,0.000476814333439173,0.0116944989148765,"Vip","females","P30","CORT","limmaVoomCC"
"1736","FASTKD2",-0.293020212506498,0.000482046000593423,0.0117455391517142,"Vip","females","P30","CORT","limmaVoomCC"
"1737","CACNA2D1",0.310335942540402,0.000510644176374878,0.0123615681138022,"Vip","females","P30","CORT","limmaVoomCC"
"1738","AC233296.1",-0.266428659534994,0.000516560424314105,0.0123633135988373,"Vip","females","P30","CORT","limmaVoomCC"
"1739","UBL5",-0.331006061433214,0.000517348959608001,0.0123633135988373,"Vip","females","P30","CORT","limmaVoomCC"
"1740","UQCR11",-0.329562612250077,0.000540446544230729,0.0127596912962052,"Vip","females","P30","CORT","limmaVoomCC"
"1741","SRSF5",-0.377037222061555,0.000540780907940028,0.0127596912962052,"Vip","females","P30","CORT","limmaVoomCC"
"1742","ATAD1",-0.337702575855131,0.000560158463874629,0.013115575870283,"Vip","females","P30","CORT","limmaVoomCC"
"1743","MAP1LC3A",-0.362713906354223,0.00056457130314502,0.013115575870283,"Vip","females","P30","CORT","limmaVoomCC"
"1744","CHCHD2",-0.360134629180085,0.000566418378518122,0.013115575870283,"Vip","females","P30","CORT","limmaVoomCC"
"1745","SPCS2",-0.328783168657082,0.000573291150950563,0.0131927741403932,"Vip","females","P30","CORT","limmaVoomCC"
"1746","ENTPD3",-0.346815305309869,0.000591270964177133,0.0135230561622844,"Vip","females","P30","CORT","limmaVoomCC"
"1747","NSG2",-0.389763939761213,0.000615037936832403,0.0139808623689707,"Vip","females","P30","CORT","limmaVoomCC"
"1748","SNCB",-0.396600320350663,0.000625100571551828,0.0141234844287589,"Vip","females","P30","CORT","limmaVoomCC"
"1749","PODXL2",-0.36328396472752,0.000645329844663072,0.0144927088006261,"Vip","females","P30","CORT","limmaVoomCC"
"1750","ITM2C",-0.309060852348742,0.000652351125113303,0.0145626646372598,"Vip","females","P30","CORT","limmaVoomCC"
"1751","GALNTL6",-0.353577214541994,0.000657987750736505,0.0146010615163434,"Vip","females","P30","CORT","limmaVoomCC"
"1752","UQCRQ",-0.302999551218121,0.000662419156048332,0.0146124178328295,"Vip","females","P30","CORT","limmaVoomCC"
"1753","RTN4",-0.363093259166801,0.000670534975287622,0.0146674664435362,"Vip","females","P30","CORT","limmaVoomCC"
"1754","SH3BGRL",-0.283120545242402,0.000677718767399646,0.0146674664435362,"Vip","females","P30","CORT","limmaVoomCC"
"1755","DNM1",-0.365498646466817,0.000679652368882398,0.0146674664435362,"Vip","females","P30","CORT","limmaVoomCC"
"1756","NEFL",-0.320707062595278,0.000680652278629764,0.0146674664435362,"Vip","females","P30","CORT","limmaVoomCC"
"1757","TBRG1",-0.273806395188471,0.000721732845447586,0.0154633336082104,"Vip","females","P30","CORT","limmaVoomCC"
"1758","SPINT2",-0.339931075335804,0.000759514502764767,0.016179828950326,"Vip","females","P30","CORT","limmaVoomCC"
"1759","HSD17B12",-0.302319131064608,0.000771660697501391,0.0163451765925295,"Vip","females","P30","CORT","limmaVoomCC"
"1760","PDE7B",-0.296379133253463,0.000776906150850714,0.0163633114710252,"Vip","females","P30","CORT","limmaVoomCC"
"1761","FBXW7",-0.412154915841848,0.000783212146352619,0.0164034543910256,"Vip","females","P30","CORT","limmaVoomCC"
"1762","GPX4",-0.377594699825175,0.000814192968317951,0.0169570468485437,"Vip","females","P30","CORT","limmaVoomCC"
"1763","NRXN3",-0.369454612077879,0.000830075784664533,0.0171917918068299,"Vip","females","P30","CORT","limmaVoomCC"
"1764","NEDD8",-0.30006248474008,0.000839474755264248,0.0172903971691995,"Vip","females","P30","CORT","limmaVoomCC"
"1765","ERLEC1",-0.327592541709349,0.000847815905922568,0.0173662510839524,"Vip","females","P30","CORT","limmaVoomCC"
"1766","PIN1",-0.318214916812945,0.000861431288903221,0.0175487204646514,"Vip","females","P30","CORT","limmaVoomCC"
"1767","SCN1A",-0.392871056941116,0.00087998689798574,0.0178292997591893,"Vip","females","P30","CORT","limmaVoomCC"
"1768","ATP5MD",-0.344639149016624,0.000904157691347109,0.0181694910187906,"Vip","females","P30","CORT","limmaVoomCC"
"1769","PGAM1",-0.354903907470062,0.000906952952263807,0.0181694910187906,"Vip","females","P30","CORT","limmaVoomCC"
"1770","SRGAP3",-0.362808200822334,0.00091924992088548,0.0181694910187906,"Vip","females","P30","CORT","limmaVoomCC"
"1771","CNST",-0.278049467951,0.000920279909857089,0.0181694910187906,"Vip","females","P30","CORT","limmaVoomCC"
"1772","TRMT11",-0.313048273051935,0.000921146406263796,0.0181694910187906,"Vip","females","P30","CORT","limmaVoomCC"
"1773","RNF146",-0.286765799747754,0.000934040502130623,0.0183268578523314,"Vip","females","P30","CORT","limmaVoomCC"
"1774","RGS8",-0.295655096784255,0.000990767469134753,0.0193381210729548,"Vip","females","P30","CORT","limmaVoomCC"
"1775","SLC25A3",-0.348719326369137,0.00100787227653037,0.0195695200359646,"Vip","females","P30","CORT","limmaVoomCC"
"1776","ATP5F1B",-0.354262809093857,0.00102954444583708,0.0198177595439317,"Vip","females","P30","CORT","limmaVoomCC"
"1777","RPAIN",-0.272730785909457,0.00103473154794674,0.0198177595439317,"Vip","females","P30","CORT","limmaVoomCC"
"1778","ATP5F1D",-0.339604469067177,0.00103660491176681,0.0198177595439317,"Vip","females","P30","CORT","limmaVoomCC"
"1779","MAPK10",-0.370382547691205,0.00106133244745805,0.020171483575054,"Vip","females","P30","CORT","limmaVoomCC"
"1780","CDC37",-0.292937595421579,0.00106592871896074,0.020171483575054,"Vip","females","P30","CORT","limmaVoomCC"
"1781","ATP5PF",-0.334576890877253,0.00108106506458733,0.0203545987918261,"Vip","females","P30","CORT","limmaVoomCC"
"1782","ATP6V1H",-0.296021272337688,0.00111203252586453,0.0208324485247386,"Vip","females","P30","CORT","limmaVoomCC"
"1783","COX7B",-0.277646395274111,0.00115517703090528,0.0215324998560745,"Vip","females","P30","CORT","limmaVoomCC"
"1784","CUTA",-0.295263692685494,0.00119248031063673,0.0221172467564861,"Vip","females","P30","CORT","limmaVoomCC"
"1785","TIMM13",-0.255291828849991,0.00120188703323758,0.0221813606926222,"Vip","females","P30","CORT","limmaVoomCC"
"1786","NAA38",-0.274683593765458,0.00125962149548286,0.0231323592865029,"Vip","females","P30","CORT","limmaVoomCC"
"1787","CALM1",-0.354202688383571,0.00129376306526537,0.0236087853211705,"Vip","females","P30","CORT","limmaVoomCC"
"1788","KHDRBS2",-0.321485864181505,0.00130178716723729,0.0236087853211705,"Vip","females","P30","CORT","limmaVoomCC"
"1789","IGSF8",-0.302401685329527,0.00130456270819773,0.0236087853211705,"Vip","females","P30","CORT","limmaVoomCC"
"1790","REEP2",-0.309504671390449,0.00131822681182198,0.0237408191037311,"Vip","females","P30","CORT","limmaVoomCC"
"1791","TSPAN7",-0.364703412056139,0.00134295636869329,0.0240699103004259,"Vip","females","P30","CORT","limmaVoomCC"
"1792","ACSL3",-0.361724776860546,0.00136157613811456,0.0242868700616798,"Vip","females","P30","CORT","limmaVoomCC"
"1793","LMBRD1",-0.306640910531526,0.00137529754719068,0.0244148059806041,"Vip","females","P30","CORT","limmaVoomCC"
"1794","DLGAP1",-0.351826555955394,0.00141626080389355,0.02500330249562,"Vip","females","P30","CORT","limmaVoomCC"
"1795","VSNL1",-0.355932469910778,0.001421861622605,0.02500330249562,"Vip","females","P30","CORT","limmaVoomCC"
"1796","RPS28",-0.358394698663488,0.00143763623078227,0.0251620087716259,"Vip","females","P30","CORT","limmaVoomCC"
"1797","COX6A1",-0.351657614890257,0.00145259606671839,0.0253050380220849,"Vip","females","P30","CORT","limmaVoomCC"
"1798","JPH4",-0.320522113912836,0.00147585036491913,0.0254121169010406,"Vip","females","P30","CORT","limmaVoomCC"
"1799","TMEM205",-0.279127505725575,0.00147840696620987,0.0254121169010406,"Vip","females","P30","CORT","limmaVoomCC"
"1800","LGI2",-0.279445002190076,0.00147919242691143,0.0254121169010406,"Vip","females","P30","CORT","limmaVoomCC"
"1801","ELOB",-0.329773120649293,0.00149922641271052,0.0256381470944257,"Vip","females","P30","CORT","limmaVoomCC"
"1802","NDUFA5",-0.309436238005817,0.00154572134893702,0.0263125533736859,"Vip","females","P30","CORT","limmaVoomCC"
"1803","VDAC1",-0.327729165897603,0.00157401467309979,0.0266171217627348,"Vip","females","P30","CORT","limmaVoomCC"
"1804","HSPA13",-0.303134062967657,0.00157789267960418,0.0266171217627348,"Vip","females","P30","CORT","limmaVoomCC"
"1805","NREP",-0.273815764588571,0.0015930221728425,0.0267512912628687,"Vip","females","P30","CORT","limmaVoomCC"
"1806","ATP6V0E2",-0.343877997767762,0.00161005093935526,0.026900786549833,"Vip","females","P30","CORT","limmaVoomCC"
"1807","NME3",-0.290212352206861,0.00161635627338052,0.026900786549833,"Vip","females","P30","CORT","limmaVoomCC"
"1808","ARL6IP4",-0.288015504345635,0.0016363619746377,0.0271126997397749,"Vip","females","P30","CORT","limmaVoomCC"
"1809","DYNC1I1",-0.311126445327763,0.00164518673496942,0.0271383015396725,"Vip","females","P30","CORT","limmaVoomCC"
"1810","COX5A",-0.303038948750155,0.001725869042104,0.0283437876165803,"Vip","females","P30","CORT","limmaVoomCC"
"1811","RTN3",-0.318645175409834,0.00178109832143842,0.0291225199224668,"Vip","females","P30","CORT","limmaVoomCC"
"1812","LNPK",-0.30717992504091,0.00180318843406799,0.029315844929578,"Vip","females","P30","CORT","limmaVoomCC"
"1813","ZNF385D",-0.382842304793622,0.00180864923117032,0.029315844929578,"Vip","females","P30","CORT","limmaVoomCC"
"1814","ANK2",-0.351484093479978,0.00183701758343088,0.0296467599611703,"Vip","females","P30","CORT","limmaVoomCC"
"1815","PEBP1",-0.358738580179415,0.00193436582545571,0.0310574176384143,"Vip","females","P30","CORT","limmaVoomCC"
"1816","MYL6",-0.292704402108651,0.0019410886024009,0.0310574176384143,"Vip","females","P30","CORT","limmaVoomCC"
"1817","LAMTOR4",-0.24893712878126,0.00198064214086662,0.0315548457314134,"Vip","females","P30","CORT","limmaVoomCC"
"1818","UPF3A",-0.309162768567879,0.00201509987889399,0.0319672014830502,"Vip","females","P30","CORT","limmaVoomCC"
"1819","AGL",-0.298974967343587,0.00207682739260586,0.0328068327103163,"Vip","females","P30","CORT","limmaVoomCC"
"1820","C18orf32",-0.274275625387757,0.00212403715254819,0.0334074850384507,"Vip","females","P30","CORT","limmaVoomCC"
"1821","PTPRN",-0.290211490398359,0.00213277399118864,0.0334074850384507,"Vip","females","P30","CORT","limmaVoomCC"
"1822","HACD3",-0.329639867586705,0.00215306505644621,0.0335842114243994,"Vip","females","P30","CORT","limmaVoomCC"
"1823","SEZ6L2",-0.343759225354776,0.00217622195246475,0.0338039809949524,"Vip","females","P30","CORT","limmaVoomCC"
"1824","COX6B1",-0.330792221966721,0.00220591291221562,0.0340924894450261,"Vip","females","P30","CORT","limmaVoomCC"
"1825","FAM3C",-0.324193884699735,0.00221308541998292,0.0340924894450261,"Vip","females","P30","CORT","limmaVoomCC"
"1826","COX8A",-0.285763235063768,0.00223317836442504,0.0342604483233602,"Vip","females","P30","CORT","limmaVoomCC"
"1827","MAPRE3",-0.302781252706431,0.00228694093358453,0.0349414581983734,"Vip","females","P30","CORT","limmaVoomCC"
"1828","SCG3",-0.326041738878693,0.00234374979119012,0.0356632621288032,"Vip","females","P30","CORT","limmaVoomCC"
"1829","CNOT2",-0.295322239113859,0.00249320221802338,0.0377133356239018,"Vip","females","P30","CORT","limmaVoomCC"
"1830","MFF",-0.27713603951325,0.00250336955038348,0.0377133356239018,"Vip","females","P30","CORT","limmaVoomCC"
"1831","SEC11C",-0.232057398039694,0.00250893046799087,0.0377133356239018,"Vip","females","P30","CORT","limmaVoomCC"
"1832","DYNC2LI1",-0.257843390413724,0.00251894328603851,0.0377133356239018,"Vip","females","P30","CORT","limmaVoomCC"
"1833","WASF1",-0.287824602206991,0.00256212477994235,0.0382064047185003,"Vip","females","P30","CORT","limmaVoomCC"
"1834","GABARAP",-0.309767879954292,0.00258531255244555,0.0383985864363228,"Vip","females","P30","CORT","limmaVoomCC"
"1835","NDUFA1",-0.286802144776031,0.00260969648071349,0.0386069384130949,"Vip","females","P30","CORT","limmaVoomCC"
"1836","COX7C",-0.33771025495058,0.00274719110255608,0.0404503361444234,"Vip","females","P30","CORT","limmaVoomCC"
"1837","DDX24",-0.335050991679545,0.00275600466220052,0.0404503361444234,"Vip","females","P30","CORT","limmaVoomCC"
"1838","SEPT7",-0.33362843074399,0.00280562205518655,0.0410170942028842,"Vip","females","P30","CORT","limmaVoomCC"
"1839","NR2F1",-0.341914048419824,0.00284630773981263,0.0413887270316309,"Vip","females","P30","CORT","limmaVoomCC"
"1840","LGI1",-0.30980110508457,0.00286649159301978,0.0413887270316309,"Vip","females","P30","CORT","limmaVoomCC"
