"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"5569","ANKRD12",0.368811529,0.213567791,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5570","SPTAN1",0.358625784,0.213767438,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5571","RDH11",0.359469659,0.214050053,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5572","FAT3",0.3299829,0.21413496,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5573","FOXJ3",-0.378166011,0.214298597,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5574","GABRA4",0.376971255,0.214321949,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5575","MSANTD2",-0.298398213,0.214401754,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5576","ARMCX4",-0.34787031,0.214475031,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5577","TRA2B",0.383186475,0.214536828,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5578","TMEM145",-0.302515644,0.214619792,0.71559563,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5579","ZMYM3",-0.298823278,0.21491031,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5581","RAPGEF2",0.380615819,0.215207573,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5582","GNAI3",0.369262051,0.21528425,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5583","AC010642.2",-0.297729833,0.215429114,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5584","ARPC4",0.330025373,0.215581849,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5585","KLHL2",0.35575103,0.215619108,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5586","HINT1",-0.373071669,0.215798889,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5587","ZNF283",-0.306651699,0.215878539,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5588","CADM2",0.328953081,0.215935091,0.716051133,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5589","AC109466.1",0.356987908,0.216118675,0.716198611,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5590","DDHD2",0.381038437,0.216276604,0.716198611,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5591","CADM1",0.3696116,0.216419963,0.716198611,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5592","C16orf72",0.376919103,0.216451136,0.716198611,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5593","ZNF484",-0.299376462,0.216616694,0.716339418,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5594","CLPX",-0.30208811,0.216763553,0.716339418,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5595","WWC2",-0.29454099,0.216986091,0.716339418,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5596","UBA6",0.37978524,0.217060556,0.716339418,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5597","SIVA1",-0.298628384,0.217083271,0.716339418,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5598","SLC24A2",0.326186898,0.217314238,0.716456118,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5600","C9orf16",-0.380081188,0.217862679,0.717565879,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5601","NIT2",-0.327070683,0.217927415,0.717565879,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5602","KCNQ2",0.373151582,0.218514499,0.718321671,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5603","PAPOLG",0.34209657,0.21856552,0.718321671,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5604","AC073050.1",-0.317888414,0.218599259,0.718321671,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5605","CEP97",0.361151649,0.218629921,0.718321671,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5606","NCOA6",0.334929219,0.21879213,0.718458429,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5607","CASC4",0.377315745,0.218918578,0.718458429,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5608","RAB11FIP4",0.362484575,0.219026339,0.718458429,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5609","DROSHA",-0.296521721,0.219448857,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5610","TOPORS",0.326754498,0.219455906,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5611","LSM4",-0.333122507,0.219522502,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5612","APPL1",0.376722725,0.219592777,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5613","HARS",-0.362836592,0.219789982,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5614","MRPL35",0.342072331,0.219925092,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5615","ROBO3",0.377109477,0.220009528,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5616","LARP1B",0.348660168,0.22004941,0.718709767,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5617","SIK2",-0.354403413,0.220309475,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5618","CDO1",-0.294607119,0.220485836,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5619","TET2",-0.346367024,0.220747711,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5620","CEBPG",-0.297638767,0.220793799,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5621","CYP46A1",-0.329785254,0.220888758,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5622","AC138969.1",-0.289796836,0.220921274,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5623","PSMC5",-0.349014986,0.220969771,0.719009833,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5624","ATP5MC2",-0.375811419,0.2212433,0.719312157,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5625","SGTB",0.374515214,0.221576054,0.719312157,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5626","TIMM17B",-0.293862886,0.221604336,0.719312157,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5627","TDRD3",-0.32020957,0.221653119,0.719312157,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5628","SEC63",0.362734332,0.221654709,0.719312157,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5629","IARS2",-0.318611419,0.222035473,0.720163108,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5630","B4GALNT4",0.328750401,0.222304938,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5631","MLIP",-0.289513554,0.222446168,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5632","CDK9",0.318285646,0.222618126,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5633","ZFP64",-0.289237886,0.222722764,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5634","DUSP26",0.331783892,0.222844491,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5635","AIMP1",-0.29672656,0.222910127,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5636","TSPYL2",-0.375679509,0.222940479,0.720406068,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5637","CENPV",-0.311475092,0.223428232,0.721481129,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5638","EFNA5",-0.293839184,0.223510697,0.721481129,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5639","GUCY1A1",0.367657177,0.223849963,0.722192525,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5640","MIR29B2CHG",-0.359632686,0.224041525,0.722426892,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5641","NTN4",0.313723784,0.224202746,0.722563225,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5642","FGD4",0.363456297,0.224385634,0.722769208,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5643","EIF4G1",-0.295490867,0.224799906,0.723454547,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5644","DTNBP1",-0.297751362,0.224916705,0.723454547,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5645","FMNL2",0.314429039,0.224955661,0.723454547,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5646","NUP98",-0.295208106,0.225424137,0.724577584,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5647","ADGRL2",0.339536777,0.225734634,0.725032631,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5648","TRIB2",-0.355331594,0.225804401,0.725032631,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5649","SREK1",0.367126802,0.225998758,0.725082273,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5650","CCDC127",0.315609922,0.226184222,0.725082273,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5651","EMC6",-0.287604361,0.226260454,0.725082273,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5652","PRKRIP1",-0.289596471,0.226297282,0.725082273,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5653","SAT1",-0.359848024,0.226618788,0.725318313,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5654","RPL4",0.373546721,0.226670812,0.725318313,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5655","TSEN54",-0.291832703,0.226729132,0.725318313,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5656","CADM4",0.332083814,0.226981063,0.725742083,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5657","CCDC174",-0.296123256,0.227201576,0.725980256,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5658","ATP8A2",0.373131431,0.227313956,0.725980256,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5659","VMP1",-0.299131622,0.227414062,0.725980256,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5660","BRF1",-0.287409847,0.227798108,0.726824321,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5661","FASTKD2",0.369045631,0.22798587,0.727041553,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5662","LY86-AS1",-0.350521309,0.228511556,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5663","RPL10",-0.36566308,0.228710302,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5664","ABLIM3",-0.338551314,0.228759656,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5665","LMBR1L",-0.303198121,0.228945084,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5666","ATP1B3",0.342941119,0.229029531,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5667","PDGFC",-0.292894654,0.22903762,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5668","RAD23A",-0.355085831,0.229041469,0.727733746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5669","TOP2B",0.369242831,0.229196232,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5670","ARHGEF3",0.357418618,0.229318948,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5671","RPRD1A",0.369731889,0.229720125,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5672","DDA1",0.321922483,0.229782239,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5673","IP6K2",0.340009271,0.22997846,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5674","UTP6",-0.301554642,0.230020132,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5675","L3MBTL3",0.330619007,0.230123391,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5677","SLC16A1-AS1",0.3433357,0.23026792,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5678","PMS1",-0.354823046,0.230370716,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5679","COX14",-0.30277925,0.230732588,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5680","MAP4K3",0.354584856,0.230754569,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5681","RSF1",0.370357496,0.230756443,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5682","CASP8AP2",-0.296304206,0.230826466,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5683","TRIQK",-0.319777741,0.230886169,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5684","RIMBP2",0.325688528,0.231124898,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5685","NCK2",0.34571617,0.231158135,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5686","NPTN",0.362220964,0.231199623,0.727739746,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5687","MPHOSPH6",-0.289421324,0.231500011,0.728307907,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5688","AGFG1",-0.311716294,0.231832735,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5689","TOMM34",0.299794589,0.231907105,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5690","SMIM12",-0.289372104,0.232161433,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5691","KTN1",-0.365984753,0.232210436,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5692","RAB3GAP1",-0.367640773,0.23238035,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5693","CHPF",-0.284439458,0.232387204,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5694","USP47",0.368366376,0.232432493,0.728600308,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5695","TMEM222",-0.309887389,0.232707125,0.728639362,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5696","SBF2",0.361520191,0.232717724,0.728639362,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5697","VWA5B2",0.330812998,0.232908224,0.728639362,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5698","HSPA9",0.359584506,0.232924715,0.728639362,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5699","PTPRN2",-0.359594216,0.233536483,0.729534087,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5700","MIR99AHG",0.35647664,0.233547892,0.729534087,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5701","FER",0.364146679,0.233570996,0.729534087,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5702","TOM1L2",-0.292881827,0.233878694,0.730119768,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5703","KCTD16",0.351611936,0.23424037,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5704","FNIP2",0.332555669,0.234359607,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5705","CKAP5",-0.357980711,0.234401212,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5706","ENAH",0.3533066,0.234689565,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5707","ABI2",0.346395801,0.234730243,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5708","FDFT1",-0.321856828,0.234745537,0.730573327,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5709","MAP3K2",-0.335097415,0.23520788,0.731637415,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5710","LRP12",-0.296533249,0.235816344,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5711","URM1",-0.285765162,0.235919853,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5712","YWHAB",0.312545375,0.235927477,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5713","VIPR1",0.338984384,0.236075644,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5714","RER1",-0.288507373,0.236382904,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5715","USP8",0.348989245,0.236401758,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5716","ATF2",0.363975275,0.236521285,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5717","FBXW2",-0.342865365,0.23654799,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5718","HBS1L",-0.357579429,0.236550729,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5719","LANCL1",0.364878555,0.236673382,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5720","SETD5",-0.360342437,0.236792305,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5721","RAB6B",0.360559415,0.236792846,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5722","REX1BD",-0.330616411,0.236844025,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5723","NUTM2B-AS1",-0.34070697,0.236932052,0.731755066,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5724","MSMO1",-0.364712388,0.237283913,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5725","ZNF483",0.332831897,0.237317799,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5726","UBN2",0.363067666,0.2374629,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5727","WDR46",-0.282885562,0.237573573,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5728","ANKRD30BL",0.340318524,0.237740045,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5729","KANSL1L",0.318215776,0.237773004,0.732119109,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5730","AGBL3",-0.281421727,0.238197693,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5731","CAP1",-0.293139072,0.2384891,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5732","CLVS1",0.329927047,0.238525078,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5733","CERS5",-0.28893115,0.238625501,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5734","PPFIA4",-0.349884534,0.239183297,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5735","BCAM",0.303539206,0.239189646,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5736","SMAP2",0.333062607,0.239204429,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5737","TSPYL1",0.360071569,0.23921356,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5738","COQ6",0.312061206,0.239337033,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5739","MYBPHL",-0.298904519,0.239430786,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5740","GNAZ",0.312645385,0.239441917,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5741","ATP5MPL",-0.360036237,0.239559772,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5742","GLRA2",-0.290711037,0.239563365,0.732803346,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5743","AP2A2",0.356925028,0.240003467,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5744","NAA20",-0.298059283,0.240158667,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5745","KCNA4",0.333451658,0.24045607,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5746","EIF2B5",-0.295196245,0.240530259,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5747","PIGC",-0.280947398,0.240687644,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5748","FBXL5",0.359920187,0.240738111,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5749","SLC25A22",-0.286554458,0.240806916,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5750","HARS2",-0.285722282,0.240929045,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5751","EI24",0.353255574,0.24096184,0.733755979,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5752","KCTD20",0.295826066,0.241735044,0.735741678,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5753","ATG5",-0.283893226,0.242191345,0.735996739,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5754","FAM96B",-0.291866586,0.242265076,0.735996739,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5755","PPP1R12A",0.35568207,0.242318323,0.735996739,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5756","PPP2R1B",-0.281055787,0.242421948,0.735996739,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5757","FOCAD",0.330162661,0.242424605,0.735996739,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5758","CNKSR2",0.344370641,0.242930391,0.73617694,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5759","SLC35G2",-0.282774102,0.242945014,0.73617694,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5760","JMJD1C",-0.349704422,0.243031011,0.73617694,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5761","AATK",0.311312549,0.243061357,0.73617694,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5762","SPATA33",-0.291232521,0.243089867,0.73617694,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5763","WDR70",0.325741668,0.243591036,0.737327126,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5764","ATG2B",0.359226708,0.243769295,0.737395891,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5765","CEBPZ",-0.302831835,0.243856518,0.737395891,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5766","DTX3",-0.348459083,0.244614155,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5767","THRB",-0.359193562,0.244893968,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5768","TP53BP1",0.357659548,0.245025888,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5769","ZNF638",0.342359017,0.245065731,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5770","LYRM7",0.320775846,0.245243149,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5771","KRT10",-0.293021399,0.245333136,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
"5772","CINP",-0.279228348,0.245359373,0.738545557,"L5_6","female","Postmortem","CORT","LimmaVoomCC"
